_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
0,1779391884.913751,23.379351678,1,,,,,,,6e-07,3.1588730812072754,1,1,74548.37428249724,3.888340473175049,433512.58156585693,5734.176883681436,1.6477342007006166e-06,10.934831619262695,10.931582045555114,55914.66932485812,1,10.931582045555114,55914.66932485812
1,1779391981.0025163,119.467946914,500,,,,,,,0.0003,0.8392532467842102,1,1,74272.40804718806,4.1242570877075195,117295.40060502148,21192.969299544555,0.0008238671003503083,6.256146430969238,6.007448422908783,406.4449205107401,500,6.007448422908783,406.4449205107401
2,1779392077.4142709,215.879744872,1000,,,,,,,0.000298747619491258,1.0620465278625488,1,1,74046.60921805965,4.1242570877075195,117149.93095919467,21219.28543744392,0.0016477342007006166,5.673908233642578,5.442488765716552,231.0164143331442,1000,5.442488765716552,231.0164143331442
3,1779392173.8542798,312.319614248,1500,,,,,,,0.00029500377892902453,0.9214431643486023,1,1,74163.4304112344,4.1242570877075195,117142.50208674048,21220.63110927332,0.002471601301050925,5.536770343780518,5.275313472747802,195.45173570315944,1500,5.275313472747802,195.45173570315944
4,1779392270.4427407,408.908184825,2000,,,,,,,0.0002888382139419393,0.9637046456336975,1,1,74130.75932899646,4.1242570877075195,117151.43477230454,21219.013056318712,0.003295468401401233,5.26966667175293,5.017076194286346,150.9692531089783,2000,5.017076194286346,150.9692531089783
5,1779392368.767548,507.233605424,2500,,,,,,,0.0002803657773400148,1.1743718385696411,1,1,74091.16337240068,4.1242570877075195,117583.59677255916,21141.025553150346,0.004119335501751541,5.10507869720459,4.8651797533035275,129.6942494864366,2500,4.8651797533035275,129.6942494864366
6,1779392465.5269988,603.992368271,3000,,,,,,,0.0002697442945866792,1.291751503944397,1,1,74166.02862099026,4.1242570877075195,117562.88515815066,21144.75006849265,0.00494320260210185,4.536244869232178,4.800226771831513,121.53797578326446,3000,4.800226771831513,121.53797578326446
7,1779392562.1198971,700.585197287,3500,,,,,,,0.0002571716238090099,1.3437305688858032,1,1,74236.40519360531,4.1242570877075195,117521.96931200328,21152.11171623981,0.005767069702452158,4.4410505294799805,4.696631824970245,109.57747408518881,3500,4.696631824970245,109.57747408518881
8,1779392658.6688905,797.13437607,4000,,,,,,,0.00024288197007518844,1.2472387552261353,1,1,74051.28284350263,4.1242570877075195,117474.06233480609,21160.737737282434,0.006590936802802466,4.3157639503479,4.571824216842652,96.72038789983084,4000,4.571824216842652,96.72038789983084
9,1779392755.159423,893.624841349,4500,,,,,,,0.00022714152259721256,1.561395525932312,1,1,74247.92033708308,4.1242570877075195,117444.66078850428,21166.03519743248,0.007414803903152775,4.077715873718262,4.3829251527786255,80.07191375144514,4500,4.3829251527786255,80.07191375144514
10,1779392853.317865,991.783276972,5000,,,,,,,0.00021024349612952672,1.3440498113632202,1,1,74373.19930637034,4.1242570877075195,117606.96475207843,21136.82492563493,0.008238671003503083,4.246031761169434,4.366467821598053,78.76492799623,5000,4.366467821598053,78.76492799623
11,1779392948.284606,1086.750128693,5500,,,,,,,0.0001925026689329299,1.3502646684646606,1,1,74226.13328390002,4.1242570877075195,117578.11760121865,21142.01073052589,0.009062538103853391,4.127321720123291,4.366467821598053,78.76492799623,5000,4.379632604122162,79.80870662831512
