_step,_timestamp,_runtime,step,extrap/loss_L1024,extrap/loss_L2048,extrap/loss_L512,extrap/ppl_L1024,extrap/ppl_L2048,extrap/ppl_L512,optim/lr,stability/grad_norm,stability/train_loss_is_finite,stability/val_loss_is_finite,system/inference_tokens_per_sec,system/peak_gpu_mem_gb,system/sec_per_virtual_epoch,system/tokens_per_sec,system/virtual_epoch,train/loss,val/best_loss,val/best_perplexity,val/best_step,val/loss,val/perplexity
0,1779394299.2942593,24.519308602,1,,,,,,,6e-07,3.321136236190796,1,1,52977.1591241814,4.89176607131958,769006.9675445557,5326.349659845808,8.242147705880608e-07,10.938617706298828,10.931092929840087,55887.32726865059,1,10.931092929840087,55887.32726865059
1,1779394424.7336268,149.958655525,500,,,,,,,0.0003,1.4008139371871948,1,1,52905.399114570464,5.134030342102051,305987.29346169473,16241.127008177942,0.0004121073852940304,6.228821277618408,6.352593219280243,573.979234755043,500,6.352593219280243,573.979234755043
2,1779394550.5989125,275.823875476,1000,,,,,,,0.000298747619491258,0.9125306606292725,1,1,52826.56338692724,5.134030342102051,305675.9059222021,16257.671604855937,0.0008242147705880608,5.905007362365723,5.85196213722229,347.916370842065,1000,5.85196213722229,347.916370842065
3,1779394676.446496,401.671579628,1500,,,,,,,0.00029500377892902453,1.3630032539367676,1,1,52757.280014691474,5.134030342102051,305554.86953747686,16264.111593189557,0.001236322155882091,5.6040520668029785,5.5333871960639955,252.99941995679316,1500,5.5333871960639955,252.99941995679316
4,1779394802.2338374,527.458749929,2000,,,,,,,0.0002888382139419393,0.9891939163208008,1,1,53024.82806540804,5.134030342102051,305494.49670205306,16267.325760852575,0.0016484295411761216,4.921964168548584,5.473466980457306,238.28489138980234,2000,5.473466980457306,238.28489138980234
5,1779394930.78395,656.009096556,2500,,,,,,,0.0002803657773400148,1.1103094816207886,1,1,53015.922346909494,5.134030342102051,306130.4696704033,16233.53108676349,0.002060536926470152,5.32285737991333,5.365760707855225,213.9539292262038,2500,5.365760707855225,213.9539292262038
6,1779395056.6348293,781.859770318,3000,,,,,,,0.0002697442945866792,1.4169180393218994,1,1,53016.08568922236,5.134030342102051,306529.6141740958,16212.39275490521,0.002472644311764182,4.891662120819092,5.350579833984375,210.73045112605197,3000,5.350579833984375,210.73045112605197
7,1779395182.43562,907.660686271,3500,,,,,,,0.0002571716238090099,1.1398228406906128,1,1,52816.107115491286,5.134030342102051,306365.8997937333,16221.056257716225,0.0028847516970582124,4.685483455657959,5.286400699615479,197.63081106789883,3500,5.286400699615479,197.63081106789883
8,1779395308.9323075,1034.157357158,4000,,,,,,,0.00024288197007518844,1.2270076274871826,1,1,52784.194330924045,5.134030342102051,306228.5946581936,16228.329367957773,0.003296859082352243,4.498016357421875,4.929797685146331,138.35151894100656,4000,4.929797685146331,138.35151894100656
9,1779395435.0643585,1160.289417234,4500,,,,,,,0.00022714152259721256,1.2493300437927246,1,1,52827.61547961139,5.134030342102051,306370.011387448,16220.838565414513,0.0037089664676462734,4.414824485778809,4.8448934078216555,127.08973450007572,4500,4.8448934078216555,127.08973450007572
10,1779395561.2449412,1286.470012709,5000,,,,,,,0.00021024349612952672,1.445007085800171,1,1,52742.519096400276,5.134030342102051,306759.0101407278,16200.269044160012,0.004121073852940304,4.573755741119385,4.8448934078216555,127.08973450007572,4500,4.867312550544739,129.9711562119257
11,1779395687.3237648,1412.548754258,5500,,,,,,,0.0001925026689329299,1.3522059917449951,1,1,52751.93859384894,5.134030342102051,306326.23686371907,16223.156549959209,0.004533181238234334,4.690627098083496,4.812533462047577,123.04294761725839,5500,4.812533462047577,123.04294761725839
